productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date
P006,Product 006,202412,210.0,76.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-12-01
P006,Product 006,202501,141.0,69.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-01-01
P006,Product 006,202502,127.0,14.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-02-01
P006,Product 006,202503,68.0,59.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-03-01
P006,Product 006,202504,3.0,65.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-04-01
P006,Product 006,202505,148.0,41.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-05-01
P006,Product 006,202506,83.0,65.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-06-01
P006,Product 006,202507,40.0,43.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-07-01
P006,Product 006,202508,0.0,40.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-08-01
P006,Product 006,202509,225.0,35.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-09-01
P006,Product 006,202510,156.0,69.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-10-01
P006,Product 006,202511,110.0,46.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-11-01
P006,Product 006,202512,49.0,61.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2025-12-01
P007,Product 007,202301,399.0,91.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-01-01
P007,Product 007,202302,298.0,101.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-02-01
P007,Product 007,202303,226.0,72.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-03-01
P007,Product 007,202304,148.0,78.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-04-01
P007,Product 007,202305,91.0,57.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-05-01
P007,Product 007,202306,17.0,74.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-06-01
P007,Product 007,202307,506.0,72.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-07-01
P007,Product 007,202308,436.0,70.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-08-01
P007,Product 007,202309,348.0,88.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-09-01
P007,Product 007,202310,289.0,59.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-10-01
P007,Product 007,202311,218.0,71.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-11-01
P007,Product 007,202312,127.0,91.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-12-01
P007,Product 007,202401,47.0,80.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-01-01
P007,Product 007,202402,608.0,89.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-02-01
P007,Product 007,202403,528.0,80.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-03-01
P007,Product 007,202404,481.0,47.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-04-01
P007,Product 007,202405,405.0,76.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-05-01
P007,Product 007,202406,341.0,64.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-06-01
P007,Product 007,202407,282.0,59.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-07-01
P007,Product 007,202408,219.0,63.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-08-01
P007,Product 007,202409,144.0,75.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-09-01
P007,Product 007,202410,83.0,61.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-10-01
P007,Product 007,202411,0.0,83.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-11-01
P007,Product 007,202412,530.0,99.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-12-01
P007,Product 007,202501,448.0,82.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-01-01
P007,Product 007,202502,377.0,71.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-02-01
P007,Product 007,202503,304.0,73.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-03-01
P007,Product 007,202504,226.0,78.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-04-01
P007,Product 007,202505,156.0,70.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-05-01
P007,Product 007,202506,90.0,66.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-06-01
P007,Product 007,202507,21.0,69.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-07-01
P007,Product 007,202508,503.0,70.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-08-01
P007,Product 007,202509,440.0,63.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-09-01
P007,Product 007,202510,345.0,95.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-10-01
P007,Product 007,202511,257.0,88.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-11-01
P007,Product 007,202512,173.0,84.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2025-12-01
P008,Product 008,202301,528.0,143.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-01-01
P008,Product 008,202302,295.0,233.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-02-01
P008,Product 008,202303,128.0,167.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-03-01
P008,Product 008,202304,35.0,93.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-04-01
P008,Product 008,202305,1049.0,137.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-05-01
P008,Product 008,202306,901.0,148.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-06-01
P008,Product 008,202307,667.0,234.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-07-01
P008,Product 008,202308,560.0,107.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-08-01
P008,Product 008,202309,399.0,161.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-09-01
P008,Product 008,202310,235.0,164.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-10-01
P008,Product 008,202311,141.0,94.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-11-01
P008,Product 008,202312,0.0,141.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-12-01
P008,Product 008,202401,853.0,104.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-01-01
P008,Product 008,202402,807.0,46.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-02-01
P008,Product 008,202403,570.0,237.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-03-01
P008,Product 008,202404,432.0,138.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-04-01
P008,Product 008,202405,0.0,432.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-05-01
P008,Product 008,202406,1938.0,217.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-06-01
P008,Product 008,202407,1770.0,168.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-07-01
P008,Product 008,202408,1538.0,232.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-08-01
P008,Product 008,202409,1444.0,94.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-09-01
P008,Product 008,202410,1346.0,98.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-10-01
P008,Product 008,202411,1294.0,52.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-11-01
P008,Product 008,202412,1173.0,121.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-12-01
P008,Product 008,202501,1079.0,94.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-01-01
P008,Product 008,202502,1017.0,62.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-02-01
P008,Product 008,202503,922.0,95.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-03-01
P008,Product 008,202504,842.0,80.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-04-01
P008,Product 008,202505,716.0,126.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-05-01
P008,Product 008,202506,356.0,360.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-06-01
P008,Product 008,202507,233.0,123.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-07-01
P008,Product 008,202508,62.0,171.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-08-01
P008,Product 008,202509,1487.0,104.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-09-01
P008,Product 008,202510,1351.0,136.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-10-01
P008,Product 008,202511,1307.0,44.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-11-01
P008,Product 008,202512,1224.0,83.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2025-12-01
P009,Product 009,202301,523.0,70.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-01-01
P009,Product 009,202302,434.0,89.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-02-01
P009,Product 009,202303,363.0,71.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-03-01
P009,Product 009,202304,269.0,94.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-04-01
P009,Product 009,202305,183.0,86.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-05-01
P009,Product 009,202306,58.0,125.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-06-01
P009,Product 009,202307,789.0,86.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-07-01
P009,Product 009,202308,693.0,96.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-08-01
P009,Product 009,202309,583.0,110.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-09-01
P009,Product 009,202310,491.0,92.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-10-01
P009,Product 009,202311,423.0,68.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-11-01
P009,Product 009,202312,323.0,100.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-12-01
P009,Product 009,202401,253.0,70.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-01-01
P009,Product 009,202402,168.0,85.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-02-01
P009,Product 009,202403,89.0,79.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-03-01
P009,Product 009,202404,644.0,73.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-04-01
P009,Product 009,202405,531.0,113.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-05-01
P009,Product 009,202406,377.0,154.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-06-01
P009,Product 009,202407,250.0,127.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-07-01
P009,Product 009,202408,98.0,152.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-08-01
P009,Product 009,202409,1165.0,93.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-09-01
P009,Product 009,202410,1077.0,88.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-10-01
P009,Product 009,202411,989.0,88.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-11-01
P009,Product 009,202412,917.0,72.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-12-01
P009,Product 009,202501,823.0,94.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-01-01
P009,Product 009,202502,726.0,97.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-02-01
P009,Product 009,202503,641.0,85.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-03-01
P009,Product 009,202504,576.0,65.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-04-01
P009,Product 009,202505,471.0,105.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-05-01
P009,Product 009,202506,373.0,98.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-06-01
P009,Product 009,202507,261.0,112.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-07-01
P009,Product 009,202508,131.0,130.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-08-01
P009,Product 009,202509,43.0,88.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-09-01
P009,Product 009,202510,836.0,92.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-10-01
P009,Product 009,202511,750.0,86.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-11-01
P009,Product 009,202512,683.0,67.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2025-12-01
P010,Product 010,202301,206.0,81.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-01-01
P010,Product 010,202302,120.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-02-01
P010,Product 010,202303,29.0,91.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-03-01
P010,Product 010,202304,301.0,75.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-04-01
P010,Product 010,202305,223.0,78.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-05-01
P010,Product 010,202306,162.0,61.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-06-01
P010,Product 010,202307,59.0,103.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-07-01
P010,Product 010,202308,287.0,97.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-08-01
P010,Product 010,202309,208.0,79.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-09-01
P010,Product 010,202310,130.0,78.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-10-01
P010,Product 010,202311,86.0,44.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-11-01
P010,Product 010,202312,0.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-12-01
P010,Product 010,202401,200.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-01-01
P010,Product 010,202402,111.0,89.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-02-01
P010,Product 010,202403,37.0,74.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-03-01
P010,Product 010,202404,297.0,73.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-04-01
P010,Product 010,202405,233.0,64.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-05-01
P010,Product 010,202406,145.0,88.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-06-01
P010,Product 010,202407,51.0,94.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-07-01
P010,Product 010,202408,289.0,92.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-08-01
P010,Product 010,202409,208.0,81.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-09-01
P010,Product 010,202410,133.0,75.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-10-01
P010,Product 010,202411,67.0,66.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-11-01
P010,Product 010,202412,295.0,70.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-12-01
P010,Product 010,202501,211.0,84.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-01-01
P010,Product 010,202502,136.0,75.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-02-01
P010,Product 010,202503,38.0,98.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-03-01
P010,Product 010,202504,292.0,92.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-04-01
P010,Product 010,202505,220.0,72.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-05-01
P010,Product 010,202506,156.0,64.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-06-01
P010,Product 010,202507,84.0,72.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-07-01
P010,Product 010,202508,0.0,84.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-08-01
P010,Product 010,202509,234.0,72.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-09-01
P010,Product 010,202510,149.0,85.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-10-01
P010,Product 010,202511,77.0,72.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-11-01
P010,Product 010,202512,302.0,83.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2025-12-01
P011,Product 011,202301,308.0,63.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-01-01
P011,Product 011,202302,241.0,67.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-02-01
P011,Product 011,202303,170.0,71.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-03-01
P011,Product 011,202304,100.0,70.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-04-01
P011,Product 011,202305,46.0,54.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-05-01
P011,Product 011,202306,447.0,57.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-06-01
P011,Product 011,202307,399.0,48.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-07-01
P011,Product 011,202308,343.0,56.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-08-01
P011,Product 011,202309,285.0,58.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-09-01
P011,Product 011,202310,230.0,55.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-10-01
P011,Product 011,202311,176.0,54.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-11-01
P011,Product 011,202312,109.0,67.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2023-12-01
P011,Product 011,202401,43.0,66.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-01-01
P011,Product 011,202402,421.0,62.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-02-01
P011,Product 011,202403,374.0,47.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-03-01
P011,Product 011,202404,314.0,60.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-04-01
P011,Product 011,202405,259.0,55.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-05-01
P011,Product 011,202406,189.0,70.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-06-01
P011,Product 011,202407,147.0,42.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-07-01
P011,Product 011,202408,94.0,53.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-08-01
P011,Product 011,202409,41.0,53.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-09-01
P011,Product 011,202410,336.0,54.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-10-01
P011,Product 011,202411,270.0,66.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-11-01
P011,Product 011,202412,233.0,37.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2024-12-01
P011,Product 011,202501,177.0,56.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-01-01
P011,Product 011,202502,112.0,65.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-02-01
P011,Product 011,202503,46.0,66.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-03-01
P011,Product 011,202504,435.0,53.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-04-01
P011,Product 011,202505,383.0,52.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-05-01
P011,Product 011,202506,322.0,61.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-06-01
P011,Product 011,202507,263.0,59.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-07-01
P011,Product 011,202508,205.0,58.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-08-01
P011,Product 011,202509,180.0,25.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-09-01
P011,Product 011,202510,132.0,48.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-10-01
P011,Product 011,202511,82.0,50.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-11-01
P011,Product 011,202512,19.0,63.0,0.81,22,1,1.5,26.96,740,687,541,19950.4,18521.52,14585.36,26.96,2025-12-01
P012,Product 012,202301,464.0,84.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-01-01
P012,Product 012,202302,394.0,70.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-02-01
P012,Product 012,202303,299.0,95.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-03-01
P012,Product 012,202304,218.0,81.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-04-01
P012,Product 012,202305,99.0,119.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-05-01
P012,Product 012,202306,691.0,100.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-06-01
P012,Product 012,202307,590.0,101.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-07-01
P012,Product 012,202308,467.0,123.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-08-01
P012,Product 012,202309,383.0,84.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-09-01
P012,Product 012,202310,277.0,106.0,0.89,12,2,0.6,18.06,904,868,1069,16326.24,15676.08,19306.14,18.06,2023-10-01
