productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P005,Product 005,202408,151.0,37.0,1.47,12,2,1.8,84.54,333,406,321,28151.82,34323.24,27137.34,84.54,2024-08-01,2024,3127.98,221.97,390.0,81.0,32.0,114.0,4.814814814814815,64.0,36.0,9637.56
P005,Product 005,202409,115.0,36.0,1.47,12,2,1.8,84.54,333,406,321,28151.82,34323.24,27137.34,84.54,2024-09-01,2024,3043.44,169.05,390.0,81.0,32.0,79.0,4.814814814814815,64.0,36.0,6678.660000000001
P005,Product 005,202410,84.0,31.0,1.47,12,2,1.8,84.54,333,406,321,28151.82,34323.24,27137.34,84.54,2024-10-01,2024,2620.74,123.48,390.0,81.0,32.0,53.0,4.814814814814815,64.0,36.0,4480.62
P005,Product 005,202411,48.0,36.0,1.47,12,2,1.8,84.54,333,406,321,28151.82,34323.24,27137.34,84.54,2024-11-01,2024,3043.44,70.56,390.0,81.0,32.0,12.0,4.814814814814815,64.0,36.0,1014.48
P005,Product 005,202412,19.0,29.0,1.47,12,2,1.8,84.54,333,406,321,28151.82,34323.24,27137.34,84.54,2024-12-01,2024,2451.66,27.93,390.0,81.0,32.0,-10.0,4.814814814814815,64.0,36.0,-845.4000000000001
P006,Product 006,202301,139.0,27.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-01-01,2023,962.55,123.71,487.0,91.0,41.0,112.0,5.351648351648351,123.0,137.0,3992.8
P006,Product 006,202302,104.0,35.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-02-01,2023,1247.75,92.56,487.0,91.0,41.0,69.0,5.351648351648351,123.0,137.0,2459.85
P006,Product 006,202303,57.0,47.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-03-01,2023,1675.55,50.73,487.0,91.0,41.0,10.0,5.351648351648351,123.0,137.0,356.5
P006,Product 006,202304,28.0,29.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-04-01,2023,1033.85,24.92,487.0,91.0,41.0,-1.0,5.351648351648351,123.0,137.0,-35.65
P006,Product 006,202305,139.0,39.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-05-01,2023,1390.35,123.71,487.0,91.0,41.0,100.0,5.351648351648351,123.0,137.0,3565.0
P006,Product 006,202306,105.0,34.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-06-01,2023,1212.1,93.45,487.0,91.0,41.0,71.0,5.351648351648351,123.0,137.0,2531.15
P006,Product 006,202307,71.0,34.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-07-01,2023,1212.1,63.19,487.0,91.0,41.0,37.0,5.351648351648351,123.0,137.0,1319.05
P006,Product 006,202308,33.0,38.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-08-01,2023,1354.7,29.37,487.0,91.0,41.0,-5.0,5.351648351648351,123.0,137.0,-178.25
P006,Product 006,202309,124.0,52.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-09-01,2023,1853.8,110.36,487.0,91.0,41.0,72.0,5.351648351648351,123.0,137.0,2566.8
P006,Product 006,202310,88.0,36.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-10-01,2023,1283.4,78.32,487.0,91.0,41.0,52.0,5.351648351648351,123.0,137.0,1853.8
P006,Product 006,202311,27.0,61.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-11-01,2023,2174.65,24.03,487.0,91.0,41.0,-34.0,5.351648351648351,123.0,137.0,-1212.1
P006,Product 006,202312,173.0,55.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2023-12-01,2023,1960.75,153.97,487.0,91.0,41.0,118.0,5.351648351648351,123.0,137.0,4206.7
P006,Product 006,202401,112.0,61.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-01-01,2024,2174.65,99.68,727.0,142.0,61.0,51.0,5.119718309859155,183.0,203.0,1818.15
P006,Product 006,202402,78.0,34.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-02-01,2024,1212.1,69.42,727.0,142.0,61.0,44.0,5.119718309859155,183.0,203.0,1568.6
P006,Product 006,202403,20.0,58.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-03-01,2024,2067.7,17.8,727.0,142.0,61.0,-38.0,5.119718309859155,183.0,203.0,-1354.7
P006,Product 006,202404,189.0,37.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-04-01,2024,1319.05,168.21,727.0,142.0,61.0,152.0,5.119718309859155,183.0,203.0,5418.8
P006,Product 006,202405,125.0,64.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-05-01,2024,2281.6,111.25,727.0,142.0,61.0,61.0,5.119718309859155,183.0,203.0,2174.65
P006,Product 006,202406,63.0,62.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-06-01,2024,2210.3,56.07,727.0,142.0,61.0,1.0,5.119718309859155,183.0,203.0,35.65
P006,Product 006,202407,23.0,40.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-07-01,2024,1426.0,20.47,727.0,142.0,61.0,-17.0,5.119718309859155,183.0,203.0,-606.05
P006,Product 006,202408,202.0,45.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-08-01,2024,1604.25,179.78,727.0,142.0,61.0,157.0,5.119718309859155,183.0,203.0,5597.05
P006,Product 006,202409,38.0,164.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-09-01,2024,5846.6,33.82,727.0,142.0,61.0,-126.0,5.119718309859155,183.0,203.0,-4491.9
P006,Product 006,202410,353.0,19.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-10-01,2024,677.35,314.17,727.0,142.0,61.0,334.0,5.119718309859155,183.0,203.0,11907.1
P006,Product 006,202411,286.0,67.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-11-01,2024,2388.55,254.54,727.0,142.0,61.0,219.0,5.119718309859155,183.0,203.0,7807.349999999999
P006,Product 006,202412,210.0,76.0,0.89,14,3,0.9,35.65,452,748,479,16113.8,26666.2,17076.35,35.65,2024-12-01,2024,2709.4,186.9,727.0,142.0,61.0,134.0,5.119718309859155,183.0,203.0,4777.099999999999
P007,Product 007,202301,399.0,91.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-01-01,2023,1392.3,283.29,924.0,259.0,77.0,308.0,3.5675675675675675,231.0,385.0,4712.400000000001
P007,Product 007,202302,298.0,101.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-02-01,2023,1545.3,211.58,924.0,259.0,77.0,197.0,3.5675675675675675,231.0,385.0,3014.1000000000004
P007,Product 007,202303,226.0,72.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-03-01,2023,1101.6,160.46,924.0,259.0,77.0,154.0,3.5675675675675675,231.0,385.0,2356.2000000000003
P007,Product 007,202304,148.0,78.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-04-01,2023,1193.4,105.08,924.0,259.0,77.0,70.0,3.5675675675675675,231.0,385.0,1071.0
P007,Product 007,202305,91.0,57.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-05-01,2023,872.1,64.61,924.0,259.0,77.0,34.0,3.5675675675675675,231.0,385.0,520.2
P007,Product 007,202306,17.0,74.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-06-01,2023,1132.2,12.07,924.0,259.0,77.0,-57.0,3.5675675675675675,231.0,385.0,-872.1
P007,Product 007,202307,506.0,72.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-07-01,2023,1101.6,359.26,924.0,259.0,77.0,434.0,3.5675675675675675,231.0,385.0,6640.200000000001
P007,Product 007,202308,436.0,70.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-08-01,2023,1071.0,309.56,924.0,259.0,77.0,366.0,3.5675675675675675,231.0,385.0,5599.8
P007,Product 007,202309,348.0,88.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-09-01,2023,1346.4,247.08,924.0,259.0,77.0,260.0,3.5675675675675675,231.0,385.0,3978.0
P007,Product 007,202310,289.0,59.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-10-01,2023,902.7,205.19,924.0,259.0,77.0,230.0,3.5675675675675675,231.0,385.0,3519.0
P007,Product 007,202311,218.0,71.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-11-01,2023,1086.3,154.78,924.0,259.0,77.0,147.0,3.5675675675675675,231.0,385.0,2249.1
P007,Product 007,202312,127.0,91.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2023-12-01,2023,1392.3,90.17,924.0,259.0,77.0,36.0,3.5675675675675675,231.0,385.0,550.8000000000001
P007,Product 007,202401,47.0,80.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-01-01,2024,1224.0,33.37,876.0,306.0,73.0,-33.0,2.862745098039216,219.0,365.0,-504.9
P007,Product 007,202402,608.0,89.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-02-01,2024,1361.7,431.68,876.0,306.0,73.0,519.0,2.862745098039216,219.0,365.0,7940.700000000001
P007,Product 007,202403,528.0,80.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-03-01,2024,1224.0,374.88,876.0,306.0,73.0,448.0,2.862745098039216,219.0,365.0,6854.400000000001
P007,Product 007,202404,481.0,47.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-04-01,2024,719.1,341.51,876.0,306.0,73.0,434.0,2.862745098039216,219.0,365.0,6640.200000000001
P007,Product 007,202405,405.0,76.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-05-01,2024,1162.8,287.55,876.0,306.0,73.0,329.0,2.862745098039216,219.0,365.0,5033.7
P007,Product 007,202406,341.0,64.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-06-01,2024,979.2,242.11,876.0,306.0,73.0,277.0,2.862745098039216,219.0,365.0,4238.1
P007,Product 007,202407,282.0,59.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-07-01,2024,902.7,200.22,876.0,306.0,73.0,223.0,2.862745098039216,219.0,365.0,3411.9
P007,Product 007,202408,219.0,63.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-08-01,2024,963.9,155.49,876.0,306.0,73.0,156.0,2.862745098039216,219.0,365.0,2386.8
P007,Product 007,202409,144.0,75.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-09-01,2024,1147.5,102.24,876.0,306.0,73.0,69.0,2.862745098039216,219.0,365.0,1055.7
P007,Product 007,202410,83.0,61.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-10-01,2024,933.3,58.93,876.0,306.0,73.0,22.0,2.862745098039216,219.0,365.0,336.6
P007,Product 007,202411,0.0,83.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-11-01,2024,1269.9,0.0,876.0,306.0,73.0,-83.0,2.862745098039216,219.0,365.0,-1269.9
P007,Product 007,202412,530.0,99.0,0.71,14,3,0.6,15.3,928,965,992,14198.4,14764.5,15177.6,15.3,2024-12-01,2024,1514.7,376.3,876.0,306.0,73.0,431.0,2.862745098039216,219.0,365.0,6594.3
P008,Product 008,202301,528.0,143.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-01-01,2023,1231.23,242.88,1822.0,412.0,152.0,385.0,4.422330097087379,152.0,117.0,3314.85
P008,Product 008,202302,295.0,233.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-02-01,2023,2006.13,135.7,1822.0,412.0,152.0,62.0,4.422330097087379,152.0,117.0,533.8199999999999
P008,Product 008,202303,128.0,167.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-03-01,2023,1437.87,58.88,1822.0,412.0,152.0,-39.0,4.422330097087379,152.0,117.0,-335.79
P008,Product 008,202304,35.0,93.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-04-01,2023,800.73,16.1,1822.0,412.0,152.0,-58.0,4.422330097087379,152.0,117.0,-499.38
P008,Product 008,202305,1049.0,137.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-05-01,2023,1179.57,482.54,1822.0,412.0,152.0,912.0,4.422330097087379,152.0,117.0,7852.32
P008,Product 008,202306,901.0,148.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-06-01,2023,1274.28,414.46,1822.0,412.0,152.0,753.0,4.422330097087379,152.0,117.0,6483.33
P008,Product 008,202307,667.0,234.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-07-01,2023,2014.74,306.82,1822.0,412.0,152.0,433.0,4.422330097087379,152.0,117.0,3728.13
P008,Product 008,202308,560.0,107.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-08-01,2023,921.27,257.6,1822.0,412.0,152.0,453.0,4.422330097087379,152.0,117.0,3900.33
P008,Product 008,202309,399.0,161.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-09-01,2023,1386.21,183.54,1822.0,412.0,152.0,238.0,4.422330097087379,152.0,117.0,2049.18
P008,Product 008,202310,235.0,164.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-10-01,2023,1412.04,108.1,1822.0,412.0,152.0,71.0,4.422330097087379,152.0,117.0,611.31
P008,Product 008,202311,141.0,94.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-11-01,2023,809.34,64.86,1822.0,412.0,152.0,47.0,4.422330097087379,152.0,117.0,404.67
P008,Product 008,202312,0.0,141.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2023-12-01,2023,1214.01,0.0,1822.0,412.0,152.0,-141.0,4.422330097087379,152.0,117.0,-1214.01
P008,Product 008,202401,853.0,104.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-01-01,2024,895.44,392.38,1939.0,1097.0,162.0,749.0,1.7675478577939836,162.0,125.0,6448.889999999999
P008,Product 008,202402,807.0,46.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-02-01,2024,396.06,371.22,1939.0,1097.0,162.0,761.0,1.7675478577939836,162.0,125.0,6552.209999999999
P008,Product 008,202403,570.0,237.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-03-01,2024,2040.57,262.2,1939.0,1097.0,162.0,333.0,1.7675478577939836,162.0,125.0,2867.13
P008,Product 008,202404,432.0,138.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-04-01,2024,1188.18,198.72,1939.0,1097.0,162.0,294.0,1.7675478577939836,162.0,125.0,2531.34
P008,Product 008,202405,0.0,432.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-05-01,2024,3719.52,0.0,1939.0,1097.0,162.0,-432.0,1.7675478577939836,162.0,125.0,-3719.52
P008,Product 008,202406,1938.0,217.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-06-01,2024,1868.37,891.48,1939.0,1097.0,162.0,1721.0,1.7675478577939836,162.0,125.0,14817.81
P008,Product 008,202407,1770.0,168.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-07-01,2024,1446.48,814.2,1939.0,1097.0,162.0,1602.0,1.7675478577939836,162.0,125.0,13793.22
P008,Product 008,202408,1538.0,232.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-08-01,2024,1997.52,707.48,1939.0,1097.0,162.0,1306.0,1.7675478577939836,162.0,125.0,11244.66
P008,Product 008,202409,1444.0,94.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-09-01,2024,809.34,664.24,1939.0,1097.0,162.0,1350.0,1.7675478577939836,162.0,125.0,11623.5
P008,Product 008,202410,1346.0,98.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-10-01,2024,843.78,619.16,1939.0,1097.0,162.0,1248.0,1.7675478577939836,162.0,125.0,10745.28
P008,Product 008,202411,1294.0,52.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-11-01,2024,447.72,595.24,1939.0,1097.0,162.0,1242.0,1.7675478577939836,162.0,125.0,10693.62
P008,Product 008,202412,1173.0,121.0,0.46,18,1,1.3,8.61,1644,2023,1105,14154.84,17418.03,9514.05,8.61,2024-12-01,2024,1041.81,539.58,1939.0,1097.0,162.0,1052.0,1.7675478577939836,162.0,125.0,9057.72
P009,Product 009,202301,523.0,70.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-01-01,2023,3160.5,533.46,1087.0,428.0,91.0,453.0,2.539719626168224,91.0,61.0,20452.95
P009,Product 009,202302,434.0,89.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-02-01,2023,4018.35,442.68,1087.0,428.0,91.0,345.0,2.539719626168224,91.0,61.0,15576.75
P009,Product 009,202303,363.0,71.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-03-01,2023,3205.65,370.26,1087.0,428.0,91.0,292.0,2.539719626168224,91.0,61.0,13183.8
P009,Product 009,202304,269.0,94.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-04-01,2023,4244.1,274.38,1087.0,428.0,91.0,175.0,2.539719626168224,91.0,61.0,7901.25
P009,Product 009,202305,183.0,86.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-05-01,2023,3882.9,186.66,1087.0,428.0,91.0,97.0,2.539719626168224,91.0,61.0,4379.55
P009,Product 009,202306,58.0,125.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-06-01,2023,5643.75,59.16,1087.0,428.0,91.0,-67.0,2.539719626168224,91.0,61.0,-3025.05
P009,Product 009,202307,789.0,86.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-07-01,2023,3882.9,804.78,1087.0,428.0,91.0,703.0,2.539719626168224,91.0,61.0,31740.45
P009,Product 009,202308,693.0,96.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-08-01,2023,4334.4,706.86,1087.0,428.0,91.0,597.0,2.539719626168224,91.0,61.0,26954.55
P009,Product 009,202309,583.0,110.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-09-01,2023,4966.5,594.66,1087.0,428.0,91.0,473.0,2.539719626168224,91.0,61.0,21355.95
P009,Product 009,202310,491.0,92.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-10-01,2023,4153.8,500.82,1087.0,428.0,91.0,399.0,2.539719626168224,91.0,61.0,18014.85
P009,Product 009,202311,423.0,68.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-11-01,2023,3070.2,431.46,1087.0,428.0,91.0,355.0,2.539719626168224,91.0,61.0,16028.25
P009,Product 009,202312,323.0,100.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2023-12-01,2023,4515.0,329.46,1087.0,428.0,91.0,223.0,2.539719626168224,91.0,61.0,10068.45
P009,Product 009,202401,253.0,70.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-01-01,2024,3160.5,258.06,1194.0,546.0,100.0,183.0,2.1868131868131866,100.0,67.0,8262.449999999999
P009,Product 009,202402,168.0,85.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-02-01,2024,3837.75,171.36,1194.0,546.0,100.0,83.0,2.1868131868131866,100.0,67.0,3747.45
P009,Product 009,202403,89.0,79.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-03-01,2024,3566.85,90.78,1194.0,546.0,100.0,10.0,2.1868131868131866,100.0,67.0,451.5
P009,Product 009,202404,644.0,73.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-04-01,2024,3295.95,656.88,1194.0,546.0,100.0,571.0,2.1868131868131866,100.0,67.0,25780.65
P009,Product 009,202405,531.0,113.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-05-01,2024,5101.95,541.62,1194.0,546.0,100.0,418.0,2.1868131868131866,100.0,67.0,18872.7
P009,Product 009,202406,377.0,154.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-06-01,2024,6953.1,384.54,1194.0,546.0,100.0,223.0,2.1868131868131866,100.0,67.0,10068.45
P009,Product 009,202407,250.0,127.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-07-01,2024,5734.05,255.0,1194.0,546.0,100.0,123.0,2.1868131868131866,100.0,67.0,5553.45
P009,Product 009,202408,98.0,152.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-08-01,2024,6862.8,99.96,1194.0,546.0,100.0,-54.0,2.1868131868131866,100.0,67.0,-2438.1
P009,Product 009,202409,1165.0,93.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-09-01,2024,4198.95,1188.3,1194.0,546.0,100.0,1072.0,2.1868131868131866,100.0,67.0,48400.8
P009,Product 009,202410,1077.0,88.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-10-01,2024,3973.2,1098.54,1194.0,546.0,100.0,989.0,2.1868131868131866,100.0,67.0,44653.35
P009,Product 009,202411,989.0,88.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-11-01,2024,3973.2,1008.78,1194.0,546.0,100.0,901.0,2.1868131868131866,100.0,67.0,40680.15
P009,Product 009,202412,917.0,72.0,1.02,12,1,1.5,45.15,998,1182,872,45059.7,53367.3,39370.8,45.15,2024-12-01,2024,3250.8,935.34,1194.0,546.0,100.0,845.0,2.1868131868131866,100.0,67.0,38151.75
P010,Product 010,202301,206.0,81.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-01-01,2023,1819.26,191.58,959.0,151.0,80.0,125.0,6.350993377483444,160.0,114.0,2807.5
P010,Product 010,202302,120.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-02-01,2023,1931.56,111.6,959.0,151.0,80.0,34.0,6.350993377483444,160.0,114.0,763.64
P010,Product 010,202303,29.0,91.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-03-01,2023,2043.86,26.97,959.0,151.0,80.0,-62.0,6.350993377483444,160.0,114.0,-1392.52
P010,Product 010,202304,301.0,75.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-04-01,2023,1684.5,279.93,959.0,151.0,80.0,226.0,6.350993377483444,160.0,114.0,5075.96
P010,Product 010,202305,223.0,78.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-05-01,2023,1751.88,207.39,959.0,151.0,80.0,145.0,6.350993377483444,160.0,114.0,3256.7000000000003
P010,Product 010,202306,162.0,61.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-06-01,2023,1370.06,150.66,959.0,151.0,80.0,101.0,6.350993377483444,160.0,114.0,2268.46
P010,Product 010,202307,59.0,103.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-07-01,2023,2313.38,54.87,959.0,151.0,80.0,-44.0,6.350993377483444,160.0,114.0,-988.24
P010,Product 010,202308,287.0,97.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-08-01,2023,2178.62,266.91,959.0,151.0,80.0,190.0,6.350993377483444,160.0,114.0,4267.400000000001
P010,Product 010,202309,208.0,79.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-09-01,2023,1774.34,193.44,959.0,151.0,80.0,129.0,6.350993377483444,160.0,114.0,2897.34
P010,Product 010,202310,130.0,78.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-10-01,2023,1751.88,120.9,959.0,151.0,80.0,52.0,6.350993377483444,160.0,114.0,1167.92
P010,Product 010,202311,86.0,44.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-11-01,2023,988.24,79.98,959.0,151.0,80.0,42.0,6.350993377483444,160.0,114.0,943.32
P010,Product 010,202312,0.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2023-12-01,2023,1931.56,0.0,959.0,151.0,80.0,-86.0,6.350993377483444,160.0,114.0,-1931.56
P010,Product 010,202401,200.0,86.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-01-01,2024,1931.56,186.0,952.0,172.0,79.0,114.0,5.534883720930233,158.0,113.0,2560.44
P010,Product 010,202402,111.0,89.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-02-01,2024,1998.94,103.23,952.0,172.0,79.0,22.0,5.534883720930233,158.0,113.0,494.12
P010,Product 010,202403,37.0,74.0,0.93,24,2,1.4,22.46,890,1084,1163,19989.4,24346.64,26120.98,22.46,2024-03-01,2024,1662.04,34.41,952.0,172.0,79.0,-37.0,5.534883720930233,158.0,113.0,-831.02
